image,elevation,azimuth
SMIR.Body.025Y.M.CT.57697_30_200.png,30,200
SMIR.Body.025Y.M.CT.57697_30_210.png,30,210
SMIR.Body.025Y.M.CT.57697_30_220.png,30,220
SMIR.Body.025Y.M.CT.57697_30_230.png,30,230
SMIR.Body.025Y.M.CT.57697_30_240.png,30,240
SMIR.Body.025Y.M.CT.57697_30_250.png,30,250
SMIR.Body.025Y.M.CT.57697_30_260.png,30,260
SMIR.Body.025Y.M.CT.57697_30_270.png,30,270
SMIR.Body.025Y.M.CT.57697_30_280.png,30,280
SMIR.Body.025Y.M.CT.57697_30_290.png,30,290
SMIR.Body.025Y.M.CT.57697_30_300.png,30,300
SMIR.Body.025Y.M.CT.57697_30_310.png,30,310
SMIR.Body.025Y.M.CT.57697_30_320.png,30,320
SMIR.Body.025Y.M.CT.57697_30_330.png,30,330
SMIR.Body.025Y.M.CT.57697_30_340.png,30,340
SMIR.Body.025Y.M.CT.57697_30_350.png,30,350
SMIR.Body.025Y.M.CT.57697_40_0.png,40,0
SMIR.Body.025Y.M.CT.57697_40_10.png,40,10
SMIR.Body.025Y.M.CT.57697_40_20.png,40,20
SMIR.Body.025Y.M.CT.57697_40_30.png,40,30
SMIR.Body.025Y.M.CT.57697_40_40.png,40,40
SMIR.Body.025Y.M.CT.57697_40_50.png,40,50
SMIR.Body.025Y.M.CT.57697_40_60.png,40,60
SMIR.Body.025Y.M.CT.57697_40_70.png,40,70
SMIR.Body.025Y.M.CT.57697_40_80.png,40,80
SMIR.Body.025Y.M.CT.57697_40_90.png,40,90
SMIR.Body.025Y.M.CT.57697_40_100.png,40,100
SMIR.Body.025Y.M.CT.57697_40_110.png,40,110
SMIR.Body.025Y.M.CT.57697_40_120.png,40,120
SMIR.Body.025Y.M.CT.57697_40_130.png,40,130
SMIR.Body.025Y.M.CT.57697_40_140.png,40,140
SMIR.Body.025Y.M.CT.57697_40_150.png,40,150
SMIR.Body.025Y.M.CT.57697_40_160.png,40,160
SMIR.Body.025Y.M.CT.57697_40_170.png,40,170
SMIR.Body.025Y.M.CT.57697_40_180.png,40,180
SMIR.Body.025Y.M.CT.57697_40_190.png,40,190
SMIR.Body.025Y.M.CT.57697_40_200.png,40,200
SMIR.Body.025Y.M.CT.57697_40_210.png,40,210
SMIR.Body.025Y.M.CT.57697_40_220.png,40,220
SMIR.Body.025Y.M.CT.57697_40_230.png,40,230
SMIR.Body.025Y.M.CT.57697_40_240.png,40,240
SMIR.Body.025Y.M.CT.57697_40_250.png,40,250
SMIR.Body.025Y.M.CT.57697_40_260.png,40,260
SMIR.Body.025Y.M.CT.57697_40_270.png,40,270
SMIR.Body.025Y.M.CT.57697_40_280.png,40,280
SMIR.Body.025Y.M.CT.57697_40_290.png,40,290
SMIR.Body.025Y.M.CT.57697_40_300.png,40,300
SMIR.Body.025Y.M.CT.57697_40_310.png,40,310
SMIR.Body.025Y.M.CT.57697_40_320.png,40,320
SMIR.Body.025Y.M.CT.57697_40_330.png,40,330
SMIR.Body.025Y.M.CT.57697_40_340.png,40,340
SMIR.Body.025Y.M.CT.57697_40_350.png,40,350
SMIR.Body.025Y.M.CT.57697_50_0.png,50,0
SMIR.Body.025Y.M.CT.57697_50_10.png,50,10
SMIR.Body.025Y.M.CT.57697_50_20.png,50,20
SMIR.Body.025Y.M.CT.57697_50_30.png,50,30
SMIR.Body.025Y.M.CT.57697_50_40.png,50,40
SMIR.Body.025Y.M.CT.57697_50_50.png,50,50
SMIR.Body.025Y.M.CT.57697_50_60.png,50,60
SMIR.Body.025Y.M.CT.57697_50_70.png,50,70
SMIR.Body.025Y.M.CT.57697_50_80.png,50,80
SMIR.Body.025Y.M.CT.57697_50_90.png,50,90
SMIR.Body.025Y.M.CT.57697_50_100.png,50,100
SMIR.Body.025Y.M.CT.57697_50_110.png,50,110
SMIR.Body.025Y.M.CT.57697_50_120.png,50,120
SMIR.Body.025Y.M.CT.57697_50_130.png,50,130
SMIR.Body.025Y.M.CT.57697_50_140.png,50,140
SMIR.Body.025Y.M.CT.57697_50_150.png,50,150
SMIR.Body.025Y.M.CT.57697_50_160.png,50,160
SMIR.Body.025Y.M.CT.57697_50_170.png,50,170
SMIR.Body.025Y.M.CT.57697_50_180.png,50,180
SMIR.Body.025Y.M.CT.57697_50_190.png,50,190
SMIR.Body.025Y.M.CT.57697_50_200.png,50,200
SMIR.Body.025Y.M.CT.57697_50_210.png,50,210
SMIR.Body.025Y.M.CT.57697_50_220.png,50,220
SMIR.Body.025Y.M.CT.57697_50_230.png,50,230
SMIR.Body.025Y.M.CT.57697_50_240.png,50,240
SMIR.Body.025Y.M.CT.57697_50_250.png,50,250
SMIR.Body.025Y.M.CT.57697_50_260.png,50,260
SMIR.Body.025Y.M.CT.57697_50_270.png,50,270
SMIR.Body.025Y.M.CT.57697_50_280.png,50,280
SMIR.Body.025Y.M.CT.57697_50_290.png,50,290
SMIR.Body.025Y.M.CT.57697_50_300.png,50,300
SMIR.Body.025Y.M.CT.57697_50_310.png,50,310
SMIR.Body.025Y.M.CT.57697_50_320.png,50,320
SMIR.Body.025Y.M.CT.57697_50_330.png,50,330
SMIR.Body.025Y.M.CT.57697_50_340.png,50,340
SMIR.Body.025Y.M.CT.57697_50_350.png,50,350
SMIR.Body.025Y.M.CT.57697_60_0.png,60,0
SMIR.Body.025Y.M.CT.57697_60_10.png,60,10
SMIR.Body.025Y.M.CT.57697_60_20.png,60,20
SMIR.Body.025Y.M.CT.57697_60_30.png,60,30
SMIR.Body.025Y.M.CT.57697_60_40.png,60,40
SMIR.Body.025Y.M.CT.57697_60_50.png,60,50
SMIR.Body.025Y.M.CT.57697_60_60.png,60,60
SMIR.Body.025Y.M.CT.57697_60_70.png,60,70
SMIR.Body.025Y.M.CT.57697_60_80.png,60,80
SMIR.Body.025Y.M.CT.57697_60_90.png,60,90
SMIR.Body.025Y.M.CT.57697_60_100.png,60,100
SMIR.Body.025Y.M.CT.57697_60_110.png,60,110
SMIR.Body.025Y.M.CT.57697_60_120.png,60,120
SMIR.Body.025Y.M.CT.57697_60_130.png,60,130
SMIR.Body.025Y.M.CT.57697_60_140.png,60,140
SMIR.Body.025Y.M.CT.57697_60_150.png,60,150
SMIR.Body.025Y.M.CT.57697_60_160.png,60,160
SMIR.Body.025Y.M.CT.57697_60_170.png,60,170
SMIR.Body.025Y.M.CT.57697_60_180.png,60,180
SMIR.Body.025Y.M.CT.57697_60_190.png,60,190
SMIR.Body.025Y.M.CT.57697_60_200.png,60,200
SMIR.Body.025Y.M.CT.57697_60_210.png,60,210
SMIR.Body.025Y.M.CT.57697_60_220.png,60,220
SMIR.Body.025Y.M.CT.57697_60_230.png,60,230
SMIR.Body.025Y.M.CT.57697_60_240.png,60,240
SMIR.Body.025Y.M.CT.57697_60_250.png,60,250
SMIR.Body.025Y.M.CT.57697_60_260.png,60,260
SMIR.Body.025Y.M.CT.57697_60_270.png,60,270
SMIR.Body.025Y.M.CT.57697_60_280.png,60,280
SMIR.Body.025Y.M.CT.57697_60_290.png,60,290
SMIR.Body.025Y.M.CT.57697_60_300.png,60,300
SMIR.Body.025Y.M.CT.57697_60_310.png,60,310
SMIR.Body.025Y.M.CT.57697_60_320.png,60,320
SMIR.Body.025Y.M.CT.57697_60_330.png,60,330
SMIR.Body.025Y.M.CT.57697_60_340.png,60,340
SMIR.Body.025Y.M.CT.57697_60_350.png,60,350
SMIR.Body.025Y.M.CT.57697_70_0.png,70,0
SMIR.Body.025Y.M.CT.57697_70_10.png,70,10
SMIR.Body.025Y.M.CT.57697_70_20.png,70,20
SMIR.Body.025Y.M.CT.57697_70_30.png,70,30
SMIR.Body.025Y.M.CT.57697_70_40.png,70,40
SMIR.Body.025Y.M.CT.57697_70_50.png,70,50
SMIR.Body.025Y.M.CT.57697_70_60.png,70,60
SMIR.Body.025Y.M.CT.57697_70_70.png,70,70
SMIR.Body.025Y.M.CT.57697_70_80.png,70,80
SMIR.Body.025Y.M.CT.57697_70_90.png,70,90
SMIR.Body.025Y.M.CT.57697_70_100.png,70,100
SMIR.Body.025Y.M.CT.57697_70_110.png,70,110
SMIR.Body.025Y.M.CT.57697_70_120.png,70,120
SMIR.Body.025Y.M.CT.57697_70_130.png,70,130
SMIR.Body.025Y.M.CT.57697_70_140.png,70,140
SMIR.Body.025Y.M.CT.57697_70_150.png,70,150
SMIR.Body.025Y.M.CT.57697_70_160.png,70,160
SMIR.Body.025Y.M.CT.57697_70_170.png,70,170
SMIR.Body.025Y.M.CT.57697_70_180.png,70,180
SMIR.Body.025Y.M.CT.57697_70_190.png,70,190
SMIR.Body.025Y.M.CT.57697_70_200.png,70,200
SMIR.Body.025Y.M.CT.57697_70_210.png,70,210
SMIR.Body.025Y.M.CT.57697_70_220.png,70,220
SMIR.Body.025Y.M.CT.57697_70_230.png,70,230
SMIR.Body.025Y.M.CT.57697_70_240.png,70,240
SMIR.Body.025Y.M.CT.57697_70_250.png,70,250
SMIR.Body.025Y.M.CT.57697_70_260.png,70,260
SMIR.Body.025Y.M.CT.57697_70_270.png,70,270
SMIR.Body.025Y.M.CT.57697_70_280.png,70,280
SMIR.Body.025Y.M.CT.57697_70_290.png,70,290
SMIR.Body.025Y.M.CT.57697_70_300.png,70,300
SMIR.Body.025Y.M.CT.57697_70_310.png,70,310
SMIR.Body.025Y.M.CT.57697_70_320.png,70,320
SMIR.Body.025Y.M.CT.57697_70_330.png,70,330
SMIR.Body.025Y.M.CT.57697_70_340.png,70,340
SMIR.Body.025Y.M.CT.57697_70_350.png,70,350
SMIR.Body.025Y.M.CT.57697_80_0.png,80,0
SMIR.Body.025Y.M.CT.57697_80_10.png,80,10
SMIR.Body.025Y.M.CT.57697_80_20.png,80,20
SMIR.Body.025Y.M.CT.57697_80_30.png,80,30
SMIR.Body.025Y.M.CT.57697_80_40.png,80,40
SMIR.Body.025Y.M.CT.57697_80_50.png,80,50
SMIR.Body.025Y.M.CT.57697_80_60.png,80,60
SMIR.Body.025Y.M.CT.57697_80_70.png,80,70
SMIR.Body.025Y.M.CT.57697_80_80.png,80,80
SMIR.Body.025Y.M.CT.57697_80_90.png,80,90
SMIR.Body.025Y.M.CT.57697_80_100.png,80,100
SMIR.Body.025Y.M.CT.57697_80_110.png,80,110
SMIR.Body.025Y.M.CT.57697_80_120.png,80,120
SMIR.Body.025Y.M.CT.57697_80_130.png,80,130
SMIR.Body.025Y.M.CT.57697_80_140.png,80,140
SMIR.Body.025Y.M.CT.57697_80_150.png,80,150
SMIR.Body.025Y.M.CT.57697_80_160.png,80,160
SMIR.Body.025Y.M.CT.57697_80_170.png,80,170
SMIR.Body.025Y.M.CT.57697_80_180.png,80,180
SMIR.Body.025Y.M.CT.57697_80_190.png,80,190
SMIR.Body.025Y.M.CT.57697_80_200.png,80,200
SMIR.Body.025Y.M.CT.57697_80_210.png,80,210
SMIR.Body.025Y.M.CT.57697_80_220.png,80,220
SMIR.Body.025Y.M.CT.57697_80_230.png,80,230
SMIR.Body.025Y.M.CT.57697_80_240.png,80,240
SMIR.Body.025Y.M.CT.57697_80_250.png,80,250
SMIR.Body.025Y.M.CT.57697_80_260.png,80,260
SMIR.Body.025Y.M.CT.57697_80_270.png,80,270
SMIR.Body.025Y.M.CT.57697_80_280.png,80,280
SMIR.Body.025Y.M.CT.57697_80_290.png,80,290
SMIR.Body.025Y.M.CT.57697_80_300.png,80,300
SMIR.Body.025Y.M.CT.57697_80_310.png,80,310
SMIR.Body.025Y.M.CT.57697_80_320.png,80,320
SMIR.Body.025Y.M.CT.57697_80_330.png,80,330
SMIR.Body.025Y.M.CT.57697_80_340.png,80,340
SMIR.Body.025Y.M.CT.57697_80_350.png,80,350
SMIR.Body.025Y.M.CT.57697_90_0.png,90,0
SMIR.Body.025Y.M.CT.57697_90_10.png,90,10
SMIR.Body.025Y.M.CT.57697_90_20.png,90,20
SMIR.Body.025Y.M.CT.57697_90_30.png,90,30
SMIR.Body.025Y.M.CT.57697_90_40.png,90,40
SMIR.Body.025Y.M.CT.57697_90_50.png,90,50
SMIR.Body.025Y.M.CT.57697_90_60.png,90,60
SMIR.Body.025Y.M.CT.57697_90_70.png,90,70
SMIR.Body.025Y.M.CT.57697_90_80.png,90,80
SMIR.Body.025Y.M.CT.57697_90_90.png,90,90
SMIR.Body.025Y.M.CT.57697_90_100.png,90,100
SMIR.Body.025Y.M.CT.57697_90_110.png,90,110
SMIR.Body.025Y.M.CT.57697_90_120.png,90,120
SMIR.Body.025Y.M.CT.57697_90_130.png,90,130
SMIR.Body.025Y.M.CT.57697_90_140.png,90,140
SMIR.Body.025Y.M.CT.57697_90_150.png,90,150
SMIR.Body.025Y.M.CT.57697_90_160.png,90,160
SMIR.Body.025Y.M.CT.57697_90_170.png,90,170
SMIR.Body.025Y.M.CT.57697_90_180.png,90,180
SMIR.Body.025Y.M.CT.57697_90_190.png,90,190
SMIR.Body.025Y.M.CT.57697_90_200.png,90,200
SMIR.Body.025Y.M.CT.57697_90_210.png,90,210
SMIR.Body.025Y.M.CT.57697_90_220.png,90,220
SMIR.Body.025Y.M.CT.57697_90_230.png,90,230
SMIR.Body.025Y.M.CT.57697_90_240.png,90,240
SMIR.Body.025Y.M.CT.57697_90_250.png,90,250
SMIR.Body.025Y.M.CT.57697_90_260.png,90,260
SMIR.Body.025Y.M.CT.57697_90_270.png,90,270
SMIR.Body.025Y.M.CT.57697_90_280.png,90,280
SMIR.Body.025Y.M.CT.57697_90_290.png,90,290
SMIR.Body.025Y.M.CT.57697_90_300.png,90,300
SMIR.Body.025Y.M.CT.57697_90_310.png,90,310
SMIR.Body.025Y.M.CT.57697_90_320.png,90,320
SMIR.Body.025Y.M.CT.57697_90_330.png,90,330
SMIR.Body.025Y.M.CT.57697_90_340.png,90,340
SMIR.Body.025Y.M.CT.57697_90_350.png,90,350
SMIR.Body.025Y.M.CT.57697_100_0.png,100,0
SMIR.Body.025Y.M.CT.57697_100_10.png,100,10
SMIR.Body.025Y.M.CT.57697_100_20.png,100,20
SMIR.Body.025Y.M.CT.57697_100_30.png,100,30
SMIR.Body.025Y.M.CT.57697_100_40.png,100,40
SMIR.Body.025Y.M.CT.57697_100_50.png,100,50
SMIR.Body.025Y.M.CT.57697_100_60.png,100,60
SMIR.Body.025Y.M.CT.57697_100_70.png,100,70
SMIR.Body.025Y.M.CT.57697_100_80.png,100,80
SMIR.Body.025Y.M.CT.57697_100_90.png,100,90
SMIR.Body.025Y.M.CT.57697_100_100.png,100,100
SMIR.Body.025Y.M.CT.57697_100_110.png,100,110
SMIR.Body.025Y.M.CT.57697_100_120.png,100,120
SMIR.Body.025Y.M.CT.57697_100_130.png,100,130
SMIR.Body.025Y.M.CT.57697_100_140.png,100,140
SMIR.Body.025Y.M.CT.57697_100_150.png,100,150
SMIR.Body.025Y.M.CT.57697_100_160.png,100,160
SMIR.Body.025Y.M.CT.57697_100_170.png,100,170
SMIR.Body.025Y.M.CT.57697_100_180.png,100,180
SMIR.Body.025Y.M.CT.57697_100_190.png,100,190
SMIR.Body.025Y.M.CT.57697_100_200.png,100,200
SMIR.Body.025Y.M.CT.57697_100_210.png,100,210
SMIR.Body.025Y.M.CT.57697_100_220.png,100,220
SMIR.Body.025Y.M.CT.57697_100_230.png,100,230
SMIR.Body.025Y.M.CT.57697_100_240.png,100,240
SMIR.Body.025Y.M.CT.57697_100_250.png,100,250
SMIR.Body.025Y.M.CT.57697_100_260.png,100,260
SMIR.Body.025Y.M.CT.57697_100_270.png,100,270
SMIR.Body.025Y.M.CT.57697_100_280.png,100,280
SMIR.Body.025Y.M.CT.57697_100_290.png,100,290
SMIR.Body.025Y.M.CT.57697_100_300.png,100,300
SMIR.Body.025Y.M.CT.57697_100_310.png,100,310
SMIR.Body.025Y.M.CT.57697_100_320.png,100,320
SMIR.Body.025Y.M.CT.57697_100_330.png,100,330
SMIR.Body.025Y.M.CT.57697_100_340.png,100,340
SMIR.Body.025Y.M.CT.57697_100_350.png,100,350
SMIR.Body.025Y.M.CT.57697_110_0.png,110,0
SMIR.Body.025Y.M.CT.57697_110_10.png,110,10
SMIR.Body.025Y.M.CT.57697_110_20.png,110,20
SMIR.Body.025Y.M.CT.57697_110_30.png,110,30
SMIR.Body.025Y.M.CT.57697_110_40.png,110,40
SMIR.Body.025Y.M.CT.57697_110_50.png,110,50
SMIR.Body.025Y.M.CT.57697_110_60.png,110,60
SMIR.Body.025Y.M.CT.57697_110_70.png,110,70
SMIR.Body.025Y.M.CT.57697_110_80.png,110,80
SMIR.Body.025Y.M.CT.57697_110_90.png,110,90
SMIR.Body.025Y.M.CT.57697_110_100.png,110,100
SMIR.Body.025Y.M.CT.57697_110_110.png,110,110
SMIR.Body.025Y.M.CT.57697_110_120.png,110,120
SMIR.Body.025Y.M.CT.57697_110_130.png,110,130
SMIR.Body.025Y.M.CT.57697_110_140.png,110,140
SMIR.Body.025Y.M.CT.57697_110_150.png,110,150
SMIR.Body.025Y.M.CT.57697_110_160.png,110,160
SMIR.Body.025Y.M.CT.57697_110_170.png,110,170
SMIR.Body.025Y.M.CT.57697_110_180.png,110,180
SMIR.Body.025Y.M.CT.57697_110_190.png,110,190
SMIR.Body.025Y.M.CT.57697_110_200.png,110,200
SMIR.Body.025Y.M.CT.57697_110_210.png,110,210
SMIR.Body.025Y.M.CT.57697_110_220.png,110,220
SMIR.Body.025Y.M.CT.57697_110_230.png,110,230
SMIR.Body.025Y.M.CT.57697_110_240.png,110,240
SMIR.Body.025Y.M.CT.57697_110_250.png,110,250
SMIR.Body.025Y.M.CT.57697_110_260.png,110,260
SMIR.Body.025Y.M.CT.57697_110_270.png,110,270
SMIR.Body.025Y.M.CT.57697_110_280.png,110,280
SMIR.Body.025Y.M.CT.57697_110_290.png,110,290
SMIR.Body.025Y.M.CT.57697_110_300.png,110,300
SMIR.Body.025Y.M.CT.57697_110_310.png,110,310
SMIR.Body.025Y.M.CT.57697_110_320.png,110,320
SMIR.Body.025Y.M.CT.57697_110_330.png,110,330
SMIR.Body.025Y.M.CT.57697_110_340.png,110,340
SMIR.Body.025Y.M.CT.57697_110_350.png,110,350
SMIR.Body.025Y.M.CT.57697_120_0.png,120,0
SMIR.Body.025Y.M.CT.57697_120_10.png,120,10
SMIR.Body.025Y.M.CT.57697_120_20.png,120,20
SMIR.Body.025Y.M.CT.57697_120_30.png,120,30
SMIR.Body.025Y.M.CT.57697_120_40.png,120,40
SMIR.Body.025Y.M.CT.57697_120_50.png,120,50
SMIR.Body.025Y.M.CT.57697_120_60.png,120,60
SMIR.Body.025Y.M.CT.57697_120_70.png,120,70
SMIR.Body.025Y.M.CT.57697_120_80.png,120,80
SMIR.Body.025Y.M.CT.57697_120_90.png,120,90
SMIR.Body.025Y.M.CT.57697_120_100.png,120,100
SMIR.Body.025Y.M.CT.57697_120_110.png,120,110
SMIR.Body.025Y.M.CT.57697_120_120.png,120,120
SMIR.Body.025Y.M.CT.57697_120_130.png,120,130
SMIR.Body.025Y.M.CT.57697_120_140.png,120,140
SMIR.Body.025Y.M.CT.57697_120_150.png,120,150
SMIR.Body.025Y.M.CT.57697_120_160.png,120,160
SMIR.Body.025Y.M.CT.57697_120_170.png,120,170
SMIR.Body.025Y.M.CT.57697_120_180.png,120,180
SMIR.Body.025Y.M.CT.57697_120_190.png,120,190
SMIR.Body.025Y.M.CT.57697_120_200.png,120,200
SMIR.Body.025Y.M.CT.57697_120_210.png,120,210
SMIR.Body.025Y.M.CT.57697_120_220.png,120,220
SMIR.Body.025Y.M.CT.57697_120_230.png,120,230
SMIR.Body.025Y.M.CT.57697_120_240.png,120,240
SMIR.Body.025Y.M.CT.57697_120_250.png,120,250
SMIR.Body.025Y.M.CT.57697_120_260.png,120,260
SMIR.Body.025Y.M.CT.57697_120_270.png,120,270
SMIR.Body.025Y.M.CT.57697_120_280.png,120,280
SMIR.Body.025Y.M.CT.57697_120_290.png,120,290
SMIR.Body.025Y.M.CT.57697_120_300.png,120,300
SMIR.Body.025Y.M.CT.57697_120_310.png,120,310
SMIR.Body.025Y.M.CT.57697_120_320.png,120,320
